,income_78,edu_year,age,edu_level,income_at_23,ln_income_at_23
1484,22878.16,12,37,Secondary,106916.8,11.579806
1485,25564.67,13,24,Post-Secondary,119471.695,11.690835
1486,21217.2,5,46,Elementary,99154.61,11.504436
1487,5244.452,10,16,Secondary,24508.965,10.106794
1488,12612.4,12,29,Secondary,58941.69,10.984304
1489,22823.49,14,26,Post-Secondary,106661.305,11.577414
1490,22225.01,15,23,Post-Secondary,103864.42,11.550841
1491,13286.24,16,26,Post-Secondary,62090.754,11.036352
1492,14964.94,9,34,Secondary,69935.84,11.1553335
1493,25564.67,17,32,Higher Edu,119471.695,11.690835
1494,16207.71,13,26,Post-Secondary,75743.695,11.23511
1495,6315.803,8,48,Secondary,29515.723,10.292679
1496,3404.682,11,18,Secondary,15911.143,9.674775
1497,3465.269,5,16,Elementary,16194.286,9.692413
1498,8758.485,12,26,Secondary,40931.14,10.619646
1499,25564.67,12,24,Secondary,119471.695,11.690835
1500,12916.81,7,51,Secondary,60364.29,11.008153
1501,13218.26,10,24,Secondary,61773.062,11.031222
1502,18945.93,14,23,Post-Secondary,88540.25,11.391212
1503,25564.67,8,38,Secondary,119471.695,11.690835
1504,3750.47,3,49,Elementary,17527.12,9.771504
1505,25564.67,16,43,Post-Secondary,119471.695,11.690835
1506,18910.47,12,27,Secondary,88374.54,11.389339
1507,25564.67,12,39,Secondary,119471.695,11.690835
1508,25564.67,12,33,Secondary,119471.695,11.690835
1509,16291.94,11,18,Secondary,76137.33,11.2402935
1510,25564.67,12,31,Secondary,119471.695,11.690835
1511,6923.149,12,23,Secondary,32354.04,10.384494
1512,10215.52,6,26,Elementary,47740.316,10.773532
1513,10658.84,12,22,Secondary,49812.09,10.816013
1514,20558.13,8,48,Secondary,96074.57,11.47288
1515,3845.045,10,16,Secondary,17969.098,9.796409
1516,18474.54,12,54,Secondary,86337.3,11.366017
1517,25564.67,14,44,Post-Secondary,119471.695,11.690835
1518,21594.02,12,50,Secondary,100915.6,11.522039
1519,25564.67,13,28,Post-Secondary,119471.695,11.690835
1520,9278.645,11,17,Secondary,43362.008,10.677339
1521,25564.67,13,51,Post-Secondary,119471.695,11.690835
1522,25564.67,12,28,Secondary,119471.695,11.690835
1523,25564.67,11,34,Secondary,119471.695,11.690835
1524,1921.045,16,28,Post-Secondary,8977.645,9.102493
1525,15923.98,14,27,Post-Secondary,74417.74,11.21745
1526,7645.757,7,39,Secondary,35731.01,10.483774
1527,25564.67,12,27,Secondary,119471.695,11.690835
1528,15421.55,12,27,Secondary,72069.73,11.1853895
1529,13367.51,17,29,Higher Edu,62470.55,11.042451
1530,9241.702,12,34,Secondary,43189.363,10.673349
1531,7004.424,14,45,Post-Secondary,32733.863,10.396166
1532,6420.722,12,29,Secondary,30006.043,10.3091545
1533,24310.08,12,26,Secondary,113608.6,11.640514
1534,4238.12,16,32,Post-Secondary,19806.06,9.8937435
1535,24799.21,11,28,Secondary,115894.47,11.660436
1536,25564.67,12,43,Secondary,119471.695,11.690835
1537,25564.67,12,23,Secondary,119471.695,11.690835
1538,25564.67,3,30,Elementary,119471.695,11.690835
1539,25564.67,6,43,Elementary,119471.695,11.690835
1540,18041.56,12,23,Secondary,84313.85,11.342301
1541,18733.14,3,25,Elementary,87545.82,11.379918
1542,6267.038,16,31,Post-Secondary,29287.828,10.284927
1543,25564.67,10,39,Secondary,119471.695,11.690835
1544,12946.36,12,18,Secondary,60502.39,11.010438
1545,25564.67,12,46,Secondary,119471.695,11.690835
1546,20679.31,15,22,Post-Secondary,96640.88,11.478757
1547,22904.76,13,34,Post-Secondary,107041.1,11.580968
1548,10391.37,17,51,Higher Edu,48562.12,10.790599
1549,13136.99,10,16,Secondary,61393.26,11.025055
1550,25564.67,12,54,Secondary,119471.695,11.690835
1551,25564.67,18,26,Higher Edu,119471.695,11.690835
1552,20689.65,18,25,Higher Edu,96689.2,11.479257
1553,25564.67,12,29,Secondary,119471.695,11.690835
1554,25564.67,14,38,Post-Secondary,119471.695,11.690835
1555,17703.16,16,37,Post-Secondary,82732.41,11.323367
1556,10542.1,12,25,Secondary,49266.527,10.805
1557,15294.47,16,53,Post-Secondary,71475.836,11.1771145
1558,25309.02,16,26,Post-Secondary,118276.96,11.680784
1559,8084.642,5,40,Elementary,37782.06,10.53959
1560,8050.654,12,55,Secondary,37623.223,10.535377
1561,8662.433,13,53,Post-Secondary,40482.258,10.608619
1562,4171.622,13,23,Post-Secondary,19495.295,9.877929
1563,3437.192,11,21,Secondary,16063.072,9.6842785
1564,5211.942,16,26,Post-Secondary,24357.033,10.100576
1565,15060.99,15,25,Post-Secondary,70384.72,11.161732
1566,24358.84,16,52,Post-Secondary,113836.48,11.642518
1567,1898.879,12,30,Secondary,8874.056,9.090887
1568,1251.634,16,25,Post-Secondary,5849.2773,8.674073
1569,6005.481,13,48,Post-Secondary,28065.49,10.242296
1570,25564.67,18,34,Higher Edu,119471.695,11.690835
1571,25564.67,12,32,Secondary,119471.695,11.690835
1572,2158.959,9,16,Secondary,10089.49,9.21925
1573,25564.67,17,33,Higher Edu,119471.695,11.690835
1574,25564.67,7,41,Secondary,119471.695,11.690835
1575,18464.19,12,26,Secondary,86288.93,11.365457
1576,23717.51,12,40,Secondary,110839.336,11.615837
1577,3785.935,12,19,Secondary,17692.857,9.780916
1578,23209.17,10,16,Secondary,108463.71,11.594171
1579,25564.67,14,28,Post-Secondary,119471.695,11.690835
1580,25564.67,14,26,Post-Secondary,119471.695,11.690835
1581,8161.484,16,21,Post-Secondary,38141.164,10.549049
1582,22928.41,14,28,Post-Secondary,107151.63,11.582001
1583,25564.67,10,39,Secondary,119471.695,11.690835
1584,22117.13,15,31,Post-Secondary,103360.266,11.545976
1585,12803.02,13,21,Post-Secondary,59832.51,10.999305
1586,18476.02,12,23,Secondary,86344.22,11.366097
1587,25564.67,12,52,Secondary,119471.695,11.690835
1588,7196.528,6,29,Elementary,33631.625,10.423223
1589,17732.72,5,47,Elementary,82870.55,11.325035
1590,14777.27,2,51,Elementary,69058.805,11.142714
1591,14664.96,3,37,Elementary,68533.945,11.135084
1592,25564.67,10,31,Secondary,119471.695,11.690835
1593,25564.67,12,46,Secondary,119471.695,11.690835
1594,25564.67,14,28,Post-Secondary,119471.695,11.690835
1595,18178.99,13,26,Post-Secondary,84956.1,11.34989
1596,17620.41,12,26,Secondary,82345.69,11.318682
1597,12006.53,8,52,Secondary,56110.27,10.935074
1598,21503.88,14,28,Post-Secondary,100494.36,11.517857
1599,7843.773,13,19,Post-Secondary,36656.402,10.509343
1600,12832.58,15,23,Post-Secondary,59970.66,11.001611
1601,10044.11,13,22,Post-Secondary,46939.27,10.75661
1602,24527.31,13,29,Post-Secondary,114623.79,11.64941
1603,25564.67,14,33,Post-Secondary,119471.695,11.690835
1604,25564.67,12,51,Secondary,119471.695,11.690835
1605,5407.002,12,18,Secondary,25268.611,10.137319
1606,25564.67,16,51,Post-Secondary,119471.695,11.690835
1607,2962.842,14,20,Post-Secondary,13846.287,9.535772
1608,18778.95,12,39,Secondary,87759.9,11.38236
1609,7013.29,17,28,Higher Edu,32775.297,10.39743
1610,25564.67,8,29,Secondary,119471.695,11.690835
1611,8876.704,6,33,Elementary,41483.613,10.633054
1612,6491.653,9,52,Secondary,30337.523,10.320141
1613,20890.62,14,49,Post-Secondary,97628.4,11.488924
1614,24386.92,12,45,Secondary,113967.7,11.64367
1615,25564.67,16,34,Post-Secondary,119471.695,11.690835
1616,24360.32,12,31,Secondary,113843.39,11.642579
1617,15386.09,17,50,Higher Edu,71904.01,11.183087
1618,17338.17,11,45,Secondary,81026.69,11.302534
1619,23028.89,18,51,Higher Edu,107621.2,11.586373
1620,6717.745,14,26,Post-Secondary,31394.123,10.354376
1621,25564.67,4,48,Elementary,119471.695,11.690835
1622,25564.67,12,25,Secondary,119471.695,11.690835
1623,2382.095,12,20,Secondary,11132.274,9.317604
1624,25564.67,12,31,Secondary,119471.695,11.690835
1625,6233.051,10,16,Secondary,29128.996,10.2794895
1626,9764.817,16,47,Post-Secondary,45634.043,10.72841
1627,6170.986,13,19,Post-Secondary,28838.945,10.269482
1628,25564.67,12,48,Secondary,119471.695,11.690835
1629,25509.99,12,35,Secondary,119216.164,11.688694
1630,5990.704,14,38,Post-Secondary,27996.434,10.239833
1631,24095.81,12,26,Secondary,112607.26,11.631661
1632,1938.777,12,52,Secondary,9060.511,9.111681
1633,17237.68,14,38,Post-Secondary,80557.07,11.296721
1634,25564.67,14,23,Post-Secondary,119471.695,11.690835
1635,7073.877,8,40,Secondary,33058.438,10.406033
1636,25564.67,9,51,Secondary,119471.695,11.690835
1637,25564.67,10,39,Secondary,119471.695,11.690835
1638,14771.35,5,49,Elementary,69031.13,11.142313
1639,14264.49,11,18,Secondary,66662.42,11.107397
1640,19019.82,16,38,Post-Secondary,88885.57,11.395105
1641,25564.67,16,37,Post-Secondary,119471.695,11.690835
1642,25564.67,18,30,Higher Edu,119471.695,11.690835
1643,25564.67,8,37,Secondary,119471.695,11.690835
1644,25564.67,18,36,Higher Edu,119471.695,11.690835
1645,18963.67,9,23,Secondary,88623.16,11.392149
1646,280.768,13,23,Post-Secondary,1312.1167,7.179397
1647,25564.67,12,27,Secondary,119471.695,11.690835
1648,25564.67,12,24,Secondary,119471.695,11.690835
1649,23747.07,14,44,Post-Secondary,110977.484,11.617083
1650,11139.1,10,16,Secondary,52056.496,10.860085
1651,25564.67,12,52,Secondary,119471.695,11.690835
1652,7041.367,10,17,Secondary,32906.51,10.401426
1653,25564.67,14,36,Post-Secondary,119471.695,11.690835
1654,25564.67,13,20,Post-Secondary,119471.695,11.690835
1655,25564.67,9,32,Secondary,119471.695,11.690835
1656,14922.08,12,21,Secondary,69735.55,11.152466
1657,23241.68,8,50,Secondary,108615.63,11.595571
1658,7596.992,12,27,Secondary,35503.12,10.477376
1659,25564.67,14,50,Post-Secondary,119471.695,11.690835
1660,25564.67,12,23,Secondary,119471.695,11.690835
1661,9045.164,9,21,Secondary,42270.88,10.651854
1662,19275.47,8,46,Secondary,90080.305,11.408457
1663,1622.544,11,18,Secondary,7582.6553,8.933619
1664,16526.89,16,27,Post-Secondary,77235.33,11.254612
1665,25564.67,12,37,Secondary,119471.695,11.690835
1666,25564.67,16,35,Post-Secondary,119471.695,11.690835
1667,25564.67,17,29,Higher Edu,119471.695,11.690835
1668,24645.52,13,36,Post-Secondary,115176.22,11.654219
1669,12962.62,12,21,Secondary,60578.375,11.011693
1670,25564.67,9,29,Secondary,119471.695,11.690835
1671,17521.4,11,55,Secondary,81882.984,11.313046
1672,21236.41,12,19,Secondary,99244.38,11.505341
1673,8458.507,11,17,Secondary,39529.246,10.584796
1674,25564.67,12,49,Secondary,119471.695,11.690835
1675,25564.67,16,26,Post-Secondary,119471.695,11.690835
1676,9900.768,12,20,Secondary,46269.383,10.742236
1677,5792.688,14,20,Post-Secondary,27071.043,10.20622
1678,25564.67,12,34,Secondary,119471.695,11.690835
1679,25564.67,17,29,Higher Edu,119471.695,11.690835
1680,18412.47,8,41,Secondary,86047.234,11.362652
1681,24342.59,13,33,Post-Secondary,113760.53,11.641851
1682,7314.747,12,28,Secondary,34184.1,10.439516
1683,25564.67,12,42,Secondary,119471.695,11.690835
1684,12395.17,11,17,Secondary,57926.504,10.96693
1685,3104.704,13,52,Post-Secondary,14509.253,9.582541
1686,5902.04,14,25,Post-Secondary,27582.078,10.224921
1687,12674.46,12,36,Secondary,59231.715,10.989212
1688,852.6482,14,24,Post-Secondary,3984.6917,8.2902155
1689,3620.43,12,21,Secondary,16919.4,9.736217
1690,1232.424,18,34,Higher Edu,5759.5024,8.658607
1691,25564.67,12,45,Secondary,119471.695,11.690835
1692,14557.08,7,28,Secondary,68029.79,11.127701
1693,542.3257,16,43,Post-Secondary,2534.4575,7.8377347
1694,25564.67,18,31,Higher Edu,119471.695,11.690835
1695,14508.32,10,19,Secondary,67801.914,11.124346
1696,25564.67,8,51,Secondary,119471.695,11.690835
1697,17206.65,12,54,Secondary,80412.055,11.294919
1698,11836.59,12,52,Secondary,55316.086,10.920819
1699,10042.63,10,45,Secondary,46932.348,10.756462
1700,17548.0,11,49,Secondary,82007.29,11.314564
1701,1579.69,12,21,Secondary,7382.385,8.906852
1702,25564.67,11,44,Secondary,119471.695,11.690835
1703,19250.34,13,36,Post-Secondary,89962.86,11.407152
1704,25564.67,14,36,Post-Secondary,119471.695,11.690835
1705,25564.67,12,30,Secondary,119471.695,11.690835
1706,25019.39,12,42,Secondary,116923.44,11.669274
1707,19204.53,16,48,Post-Secondary,89748.77,11.40477
1708,22652.07,12,20,Secondary,105860.21,11.569875
1709,19433.58,10,41,Secondary,90819.195,11.416626
1710,3856.866,12,19,Secondary,18024.34,9.799479
1711,25564.67,1,42,Elementary,119471.695,11.690835
1712,17917.43,14,26,Post-Secondary,83733.75,11.335398
1713,24416.48,16,45,Post-Secondary,114105.84,11.644882
1714,23572.69,15,27,Post-Secondary,110162.55,11.609713
1715,21740.31,16,28,Post-Secondary,101599.266,11.528791
1716,21642.78,12,38,Secondary,101143.48,11.524296
1717,25564.67,12,29,Secondary,119471.695,11.690835
1718,20540.4,14,32,Post-Secondary,95991.71,11.472017
1719,11439.08,3,55,Elementary,53458.4,10.886659
1720,25077.02,12,25,Secondary,117192.75,11.671576
1721,13609.86,8,52,Secondary,63603.133,11.060418
1722,25564.67,14,34,Post-Secondary,119471.695,11.690835
1723,25564.67,16,30,Post-Secondary,119471.695,11.690835
1724,9272.734,13,20,Post-Secondary,43334.387,10.676702
1725,13767.98,7,42,Secondary,64342.08,11.071969
1726,7240.86,12,27,Secondary,33838.8,10.429363
1727,14766.92,12,37,Secondary,69010.44,11.142013
1728,19200.1,12,21,Secondary,89728.07,11.404539
1729,13277.37,11,26,Secondary,62049.3,11.035685
1730,5284.35,11,20,Secondary,24695.42,10.114373
1731,22957.96,12,36,Secondary,107289.73,11.583288
1732,1124.55,12,18,Secondary,5255.374,8.567006
1733,17233.25,18,29,Higher Edu,80536.37,11.296464
1734,5172.043,17,34,Higher Edu,24170.574,10.092892
1735,3342.618,12,22,Secondary,15621.099,9.656378
1736,25564.67,13,26,Post-Secondary,119471.695,11.690835
1737,5015.404,12,22,Secondary,23438.55,10.062138
1738,9838.704,11,25,Secondary,45979.34,10.735948
1739,15199.9,12,35,Secondary,71033.89,11.170913
1740,6818.23,6,52,Elementary,31863.72,10.369224
1741,25564.67,12,46,Secondary,119471.695,11.690835
1742,5344.937,13,27,Post-Secondary,24978.562,10.125773
1743,20261.11,18,33,Higher Edu,94686.5,11.458326
1744,25564.67,12,33,Secondary,119471.695,11.690835
1745,13846.3,13,25,Post-Secondary,64708.09,11.0776415
1746,25564.67,16,31,Post-Secondary,119471.695,11.690835
1747,24460.81,16,34,Post-Secondary,114313.016,11.646696
1748,24286.44,11,38,Secondary,113498.125,11.639542
1749,25564.67,15,27,Post-Secondary,119471.695,11.690835
1750,25564.67,18,31,Higher Edu,119471.695,11.690835
1751,1160.015,11,18,Secondary,5421.113,8.598057
1752,17515.49,6,50,Elementary,81855.36,11.312709
1753,11433.17,4,41,Elementary,53430.777,10.886143
1754,16853.47,2,45,Elementary,78761.54,11.27418
1755,443.318,2,53,Elementary,2071.7637,7.6361556
1756,25564.67,12,41,Secondary,119471.695,11.690835
1757,19644.9,11,27,Secondary,91806.766,11.427442
1758,17171.18,18,42,Higher Edu,80246.29,11.292856
1759,14888.1,12,20,Secondary,69576.74,11.150186
1760,21896.95,12,47,Secondary,102331.29,11.535971
1761,20553.7,16,27,Post-Secondary,96053.86,11.472665
1762,25504.08,12,30,Secondary,119188.54,11.688462
1763,25564.67,18,32,Higher Edu,119471.695,11.690835
1764,25564.67,18,44,Higher Edu,119471.695,11.690835
1765,13340.92,14,25,Post-Secondary,62346.29,11.04046
1766,23600.77,12,34,Secondary,110293.77,11.610903
1767,21827.5,18,32,Higher Edu,102006.734,11.532794
1768,25564.67,16,27,Post-Secondary,119471.695,11.690835
1769,25564.67,18,31,Higher Edu,119471.695,11.690835
1770,13101.52,11,29,Secondary,61227.496,11.022351
1771,25564.67,10,28,Secondary,119471.695,11.690835
1772,3258.387,10,43,Secondary,15227.461,9.630856
1773,3270.209,13,32,Post-Secondary,15282.709,9.634478
1774,25564.67,12,22,Secondary,119471.695,11.690835
1775,19505.99,8,45,Secondary,91157.59,11.420345
1776,19915.32,17,23,Higher Edu,93070.516,11.4411125
1777,25564.67,16,28,Post-Secondary,119471.695,11.690835
1778,17168.23,10,38,Secondary,80232.51,11.292685
1779,25564.67,10,32,Secondary,119471.695,11.690835
1780,10016.03,5,47,Elementary,46808.043,10.75381
1781,5263.662,3,41,Elementary,24598.738,10.110451
1782,9617.045,12,25,Secondary,44943.457,10.7131605
1783,14741.8,16,27,Post-Secondary,68893.04,11.14031
1784,25564.67,16,32,Post-Secondary,119471.695,11.690835
1785,22878.16,17,31,Higher Edu,106916.8,11.579806
1786,25564.67,11,55,Secondary,119471.695,11.690835
1787,16995.33,12,26,Secondary,79424.49,11.282562
1788,23973.16,12,33,Secondary,112034.07,11.626558
1789,25564.67,12,28,Secondary,119471.695,11.690835
1790,10719.43,7,29,Secondary,50095.246,10.821681
1791,25564.67,12,31,Secondary,119471.695,11.690835
1792,25564.67,16,30,Post-Secondary,119471.695,11.690835
1793,25564.67,13,26,Post-Secondary,119471.695,11.690835
1794,25564.67,11,43,Secondary,119471.695,11.690835
1795,25564.67,8,53,Secondary,119471.695,11.690835
1796,2587.499,12,19,Secondary,12092.192,9.400315
1797,1687.564,10,17,Secondary,7886.514,8.97291
1798,16680.58,12,20,Secondary,77953.56,11.263868
1799,16597.82,12,18,Secondary,77566.805,11.258895
1800,16402.76,12,44,Secondary,76655.23,11.247073
1801,25564.67,16,24,Post-Secondary,119471.695,11.690835
1802,15915.12,12,25,Secondary,74376.336,11.216893
1803,8084.642,12,37,Secondary,37782.06,10.53959
1804,14529.01,8,53,Secondary,67898.6,11.125771
1805,10494.81,14,23,Post-Secondary,49045.527,10.800505
1806,20222.69,4,37,Elementary,94506.95,11.456429
1807,1798.393,14,29,Post-Secondary,8404.452,9.036517
1808,25564.67,14,26,Post-Secondary,119471.695,11.690835
1809,1499.892,14,28,Post-Secondary,7009.4644,8.855017
1810,19903.5,16,23,Post-Secondary,93015.28,11.440519
1811,25564.67,14,35,Post-Secondary,119471.695,11.690835
1812,25564.67,16,48,Post-Secondary,119471.695,11.690835
1813,2890.433,13,19,Post-Secondary,13507.897,9.51103
1814,25564.67,14,28,Post-Secondary,119471.695,11.690835
1815,25564.67,12,26,Secondary,119471.695,11.690835
1816,9283.078,9,16,Secondary,43382.727,10.677816
1817,25564.67,16,27,Post-Secondary,119471.695,11.690835
1818,9281.601,12,20,Secondary,43375.82,10.677657
1819,25564.67,16,37,Post-Secondary,119471.695,11.690835
1820,1671.309,12,26,Secondary,7810.5493,8.96323
1821,20890.62,18,31,Higher Edu,97628.4,11.488924
1822,1728.94,16,31,Post-Secondary,8079.877,8.997132
1823,21336.89,12,48,Secondary,99713.96,11.510061
1824,17333.73,8,19,Secondary,81005.945,11.302278
1825,25564.67,10,47,Secondary,119471.695,11.690835
1826,826.0492,11,25,Secondary,3860.3862,8.258523
1827,10332.26,10,17,Secondary,48285.88,10.784894
1828,25564.67,17,27,Higher Edu,119471.695,11.690835
1829,20298.05,15,26,Post-Secondary,94859.14,11.460148
1830,24988.36,15,26,Post-Secondary,116778.414,11.668034
1831,13886.2,14,42,Post-Secondary,64894.555,11.080519
1832,16906.67,11,21,Secondary,79010.16,11.277331
1833,25564.67,11,17,Secondary,119471.695,11.690835
1834,14979.71,12,55,Secondary,70004.87,11.15632
1835,9924.412,11,18,Secondary,46379.88,10.744621
1836,12835.53,9,29,Secondary,59984.445,11.001841
1837,13162.11,12,19,Secondary,61510.656,11.026966
1838,15420.08,13,25,Post-Secondary,72062.86,11.185294
1839,11168.66,1,49,Elementary,52194.64,10.862735
1840,25564.67,12,49,Secondary,119471.695,11.690835
1841,6878.817,7,27,Secondary,32146.861,10.37807
1842,20358.64,12,25,Secondary,95142.3,11.463129
1843,23825.39,11,38,Secondary,111343.5,11.620376
1844,15259.0,11,16,Secondary,71310.08,11.174793
1845,18449.42,14,27,Post-Secondary,86219.91,11.364656
1846,25564.67,13,31,Post-Secondary,119471.695,11.690835
1847,5689.247,2,50,Elementary,26587.63,10.188201
1848,23823.91,11,30,Secondary,111336.58,11.620314
1849,25564.67,16,27,Post-Secondary,119471.695,11.690835
1850,25564.67,8,36,Secondary,119471.695,11.690835
1851,21854.1,12,27,Secondary,102131.04,11.534012
1852,17550.96,12,23,Secondary,82021.125,11.314733
1853,9124.962,12,21,Secondary,42643.8,10.660637
1854,12856.22,12,22,Secondary,60081.133,11.003451
1855,18023.83,11,37,Secondary,84230.99,11.341318
1856,8591.502,11,17,Secondary,40150.773,10.600397
1857,14783.18,16,26,Post-Secondary,69086.42,11.143113
1858,24112.06,12,51,Secondary,112683.195,11.632336
1859,12166.12,13,22,Post-Secondary,56856.082,10.948278
1860,12627.17,16,25,Post-Secondary,59010.715,10.985475
1861,22765.86,12,32,Secondary,106391.98,11.574885
1862,13125.17,12,26,Secondary,61338.023,11.024156
1863,25564.67,16,31,Post-Secondary,119471.695,11.690835
1864,25564.67,16,29,Post-Secondary,119471.695,11.690835
1865,14633.93,9,32,Secondary,68388.93,11.132966
1866,16605.21,8,48,Secondary,77601.34,11.25934
1867,23989.41,14,53,Post-Secondary,112110.016,11.627236
